Wall time,Step,Value
1561927252.0926623,207,-0.0022972971200942993
1561927264.187916,208,0.0007142859394662082
1561927277.257909,209,-0.0022972971200942993
1561927332.7817693,213,-0.0009459457942284644
1561927472.6009562,223,0.004218750167638063
1561927485.6583405,224,0.008235294371843338
1561927514.84011,226,0.005937500391155481
1561927569.136359,230,0.007121212314814329
1561927611.253145,233,0.0015789475291967392
1561927624.7252827,234,0.0015789475291967392
1561927639.6075828,235,0.007903225719928741
1561927681.4100094,238,0.004090909380465746
1561927848.639768,250,0.002500000176951289
1561927930.4579113,256,0.0035714288242161274
1561927969.82076,259,0.003108108416199684
1561927997.7485902,261,0.009285714477300644
1561928011.2674997,262,0.0017567569157108665
1561928038.8705497,264,0.003939394373446703
1561928093.948018,268,0.0017567569157108665
1561928148.624073,272,-0.0008333331788890064
1561928174.868271,274,0.0021428572945296764
1561928243.2745612,279,0.004090909380465746
1561928430.2808926,293,0.0052941180765628815
1561928496.945532,298,0.0021428572945296764
1561928509.7196012,299,0.0015789475291967392
1561928563.8713636,303,-0.00023809506092220545
1561928578.518746,304,0.003108108416199684
1561928630.607554,308,0.003676470834761858
1561928643.3834693,309,0.009062500670552254
1561928670.5939193,311,0.004583333618938923
1561928711.347881,314,0.0021428572945296764
1561928779.9466195,319,0.0019444446079432964
1561928793.4428024,320,0.0056060608476400375
1561928875.481308,326,0.0008823531679809093
1561928888.9240737,327,0.01112903282046318
1561928902.1493218,328,0.0019444446079432964
1561928943.433796,331,0.004090909380465746
1561929065.9545462,340,0.0005555557436309755
1561929093.8471787,342,0.0004054055898450315
1561929175.784068,348,0.004324324429035187
1561929355.550853,361,0.0052941180765628815
1561929397.4949465,364,0.008888889104127884
1561929452.6396923,368,0.007903225719928741
1561929509.1706285,372,0.006428571883589029
1561929534.7081397,374,0.0021428572945296764
1561929591.3380046,378,0.0056060608476400375
1561929604.083789,379,0.004090909380465746
1561929617.7112007,380,0.012741935439407825
1561929644.2783709,382,0.005937500391155481
1561929713.692552,387,0.006428571883589029
1561929780.6852427,392,0.0052941180765628815
1561929792.7757196,393,0.004375000484287739
1561930015.7067451,409,0.0038235296960920095
1561930111.427389,416,0.0056060608476400375
1561930197.6080809,422,0.008235294371843338
1561930211.6563299,423,0.004210526589304209
1561930240.0776978,425,0.0023529413156211376
1561930323.7621858,431,0.014354838989675045
1561930448.9745073,440,0.014193548820912838
1561930477.1430943,442,0.007500000298023224
1561930490.8135037,443,0.005810811184346676
1561930533.3728235,446,0.008235294371843338
1561930618.8386927,452,0.007121212314814329
1561930730.5620646,460,0.003974359016865492
1561930743.7331967,461,0.0021428572945296764
1561930785.333017,464,0.0019444446079432964
1561930798.2107124,465,0.013181818649172783
1561930924.6219366,474,0.009516129270195961
1561930938.3491366,475,0.00676470622420311
1561931095.4178443,486,0.005000000353902578
1561931137.2094378,489,0.00445945980027318
1561931150.6128175,490,0.004218750167638063
1561931178.776383,492,0.0101515157148242
1561931207.4250154,494,0.009516129270195961
1561931402.0423768,508,0.01112903282046318
1561931473.2686343,513,0.005937500391155481
1561931502.6687107,515,0.005000000353902578
1561931545.625425,518,0.01621212251484394
1561931644.5367794,525,0.011666666716337204
1561931658.7118363,526,0.0101515157148242
1561931744.544998,532,0.013181818649172783
1561931773.780957,534,0.0101515157148242
1561931786.9923868,535,0.009062500670552254
1561931815.803691,537,0.009705882519483566
1561931829.186579,538,0.005937500391155481
1561931871.5866926,541,0.0174137931317091
1561931900.5573368,543,0.013181818649172783
1561931972.0361402,548,0.012187500484287739
1561931985.1661537,549,0.010468750260770321
1561932112.2589529,558,0.011176470667123795
1561932140.7161324,560,0.010277777910232544
1561932197.0796764,564,0.006290322635322809
1561932211.4458432,565,0.012187500484287739
1561932284.789553,570,0.014354838989675045
1561932341.4277186,574,0.010625000111758709
1561932356.7393668,575,0.013333333656191826
1561932399.331654,578,0.009062500670552254
1561932426.1070848,580,0.007500000298023224
1561932455.1419299,582,0.009062500670552254
1561932469.5994897,583,0.008235294371843338
1561932484.9258518,584,0.011500000022351742
1561932498.7727673,585,0.007500000298023224
1561932528.122195,587,0.02500000037252903
1561932542.3456821,588,0.012187500484287739
1561932615.549599,593,0.009062500670552254
1561932629.8286402,594,0.009062500670552254
1561932728.726241,601,0.009833334013819695
1561932757.541937,603,0.009705882519483566
1561932847.1535745,609,0.017222221940755844
1561932876.6704326,611,0.012741935439407825
1561932948.3187065,616,0.01666666753590107
1561933020.1416013,621,0.01621212251484394
1561933050.0827975,623,0.013750000856816769
1561933224.8546984,635,0.014117647893726826
1561933328.415812,642,0.013965517282485962
1561933342.8974826,643,0.01666666753590107
1561933372.3485298,645,0.01203125063329935
1561933387.2491944,646,0.011666666716337204
1561933401.4977725,647,0.021785715594887733
1561933416.9503963,648,0.014354838989675045
1561933445.6999047,650,0.013181818649172783
1561933488.6772509,653,0.01596774160861969
1561933548.660197,657,0.020000001415610313
1561933623.5333586,662,0.015689656138420105
1561933668.4790769,665,0.016428571194410324
1561933727.0782268,669,0.019137931987643242
1561933770.9002397,672,0.019074074923992157
1561933785.263403,673,0.013333333656191826
1561933816.5480683,675,0.009705882519483566
1561933830.1208096,676,0.016153845936059952
1561933860.3487675,678,0.013181818649172783
1561933876.5101051,679,0.010625000111758709
1561933890.9571633,680,0.009062500670552254
1561933934.9809456,683,0.017241379246115685
1561933949.7369819,684,0.013333333656191826
1561934021.2599363,689,0.010468750260770321
1561934035.9873483,690,0.02092592604458332
1561934139.84461,697,0.01596774160861969
1561934183.991025,700,0.016153845936059952
1561934242.9600399,704,0.010625000111758709
1561934288.1145475,707,0.016499999910593033
1561934318.4633303,709,0.019807692617177963
1561934348.5836027,711,0.023571429774165154
1561934407.5055203,715,0.015689656138420105
1561934467.434397,719,0.016428571194410324
1561934512.9109046,722,0.02909090928733349
1561934526.686555,723,0.019074074923992157
1561934540.6917577,724,0.021785715594887733
1561934556.8262968,725,0.010000000707805157
1561934643.5398216,731,0.017000000923871994
1561934732.6511624,737,0.0101515157148242
1561934764.2380276,739,0.019137931987643242
1561934779.2167072,740,0.01537037082016468
1561934839.2215126,744,0.01666666753590107
1561934886.8554811,747,0.027142858132719994
1561934900.907502,748,0.020800000056624413
1561934947.9396555,751,0.022777779027819633
1561934962.831553,752,0.012241379357874393
1561934979.7347813,753,0.014696969650685787
1561935007.80517,755,0.015312500298023224
1561935038.2713497,757,0.023000000044703484
1561935132.4918149,763,0.02192307822406292
1561935180.7446084,766,0.028333334252238274
1561935195.1575165,767,0.008166667073965073
1561935241.8267806,770,0.019137931987643242
1561935257.741589,771,0.020862068980932236
1561935273.8572733,772,0.018214285373687744
1561935303.8351698,774,0.02092592604458332
1561935318.3712413,775,0.028333334252238274
1561935409.3138444,781,0.021785715594887733
1561935473.4966922,785,0.016428571194410324
1561935488.146764,786,0.03100000135600567
1561935520.0244398,788,0.018214285373687744
1561935550.0575302,790,0.019999999552965164
1561935580.597319,792,0.024166667833924294
1561935596.6503966,793,0.01596774160861969
1561935610.9926565,794,0.0174137931317091
1561935625.1412256,795,0.0174137931317091
1561935641.373159,796,0.019137931987643242
1561935688.7221956,799,0.028333334252238274
1561935750.1105306,803,0.028333334252238274
1561935796.897052,806,0.020000001415610313
1561935828.4745007,808,0.020862068980932236
1561935843.166688,809,0.019999999552965164
1561935859.8658292,810,0.023260870948433876
1561935952.7943408,816,0.013965517282485962
1561935967.7254255,817,0.0174137931317091
1561936000.186058,819,0.025769231840968132
1561936047.9137573,822,0.02192307822406292
1561936110.3740556,826,0.012741935439407825
1561936157.4103804,829,0.019074074923992157
1561936204.685267,832,0.020999999716877937
1561936219.7013404,833,0.019999999552965164
1561936252.851836,835,0.02192307822406292
1561936286.8886344,837,0.01900000125169754
1561936318.7697072,839,0.013518518768250942
1561936397.6458135,844,0.019999999552965164
1561936446.4325116,847,0.03590909019112587
1561936480.589083,849,0.03100000135600567
1561936793.5235689,868,0.02500000037252903
1561936825.4973068,870,0.016428571194410324
1561936841.8256252,871,0.023000000044703484
1561936907.9510477,875,0.015000000596046448
1561936939.1016176,877,0.023000000044703484
1561937003.5749047,881,0.028333334252238274
1561937035.8924923,883,0.0315384641289711
1561937069.5433934,885,0.023000000044703484
1561937117.7443624,888,0.021785715594887733
1561937152.771786,890,0.0364583358168602
1561937169.229837,891,0.02092592604458332
1561937201.81869,893,0.029000001028180122
1561937268.1934848,897,0.02192307822406292
1561937334.3656342,901,0.018076922744512558
1561937450.9129272,908,0.01596774160861969
1561937466.9527555,909,0.028333334252238274
1561937484.596529,910,0.019999999552965164
1561937500.5850215,911,0.016428571194410324
1561937535.310936,913,0.02192307822406292
1561937583.9771378,916,0.01900000125169754
1561937617.869855,918,0.01423077005892992
1561937669.1549785,921,0.019074074923992157
1561937685.2966208,922,0.03725000098347664
1561937703.673385,923,0.016153845936059952
1561937721.0630858,924,0.025357143953442574
1561937857.376205,932,0.022083334624767303
1561937876.7609391,933,0.018214285373687744
1561937926.212465,936,0.02500000037252903
1561938048.888904,943,0.01537037082016468
1561938098.5562146,946,0.015000000596046448
1561938233.837021,954,0.02339285798370838
1561938253.2849605,955,0.02500000037252903
1561938289.5068994,957,0.023846155032515526
1561938304.950387,958,0.02192307822406292
1561938323.4707487,959,0.027000000700354576
1561938374.1480906,962,0.02760869637131691
1561938392.2316704,963,0.04236842319369316
1561938429.9095948,965,0.03309524059295654
1561938466.6682267,967,0.0371052622795105
1561938559.3568003,972,0.042500000447034836
1561938578.178089,973,0.016153845936059952
1561938651.1018245,977,0.02280000038444996
1561938669.93707,978,0.02909090928733349
1561938687.2518668,979,0.030416667461395264
1561938706.7876818,980,0.03309524059295654
1561938761.9751956,983,0.027391305193305016
1561938779.5090172,984,0.02909090928733349
1561938800.9304926,985,0.030416667461395264
1561938857.3339717,988,0.012857142835855484
1561938875.7927518,989,0.019999999552965164
1561963920.656429,999,0.0315384604036808
1561963994.8390307,1003,0.028333334252238274
1561964032.754634,1005,0.028333334252238274
1561964068.3210828,1007,0.023000000044703484
1561964087.1176014,1008,0.02909090928733349
1561964144.5820909,1011,0.03195652365684509
1561964218.2077188,1015,0.019999999552965164
1561964237.3004868,1016,0.030416667461395264
1561964255.5729713,1017,0.03309524059295654
1561964310.440472,1020,0.01423077005892992
1561964455.1934278,1028,0.026250001043081284
1561964494.55837,1030,0.03309524059295654
1561964567.9106104,1034,0.026250001043081284
1561964585.1012402,1035,0.030416667461395264
1561964640.045722,1038,0.02192307822406292
1561964675.889794,1040,0.022083334624767303
1561964711.9942825,1042,0.02760869637131691
1561964801.1583998,1047,0.019074074923992157
1561964924.813957,1054,0.01666666753590107
1561964943.8691435,1055,0.027391305193305016
1561964998.6221638,1058,0.026818182319402695
1561965035.9691074,1060,0.017222221940755844
1561965151.8674824,1066,0.02760869637131691
1561965169.2073007,1067,0.023000000044703484
1561965205.4154544,1069,0.03630434721708298
1561965242.7190418,1071,0.020999999716877937
1561965316.037202,1075,0.023846155032515526
1561965391.0798647,1079,0.03309524059295654
1561965431.2155354,1081,0.020999999716877937
1561965520.0456624,1086,0.02192307822406292
1561965539.7700024,1087,0.03500000014901161
1561965558.7519228,1088,0.026250001043081284
1561965690.1015198,1095,0.026818182319402695
1561965709.1053545,1096,0.04236842319369316
1561965822.4242876,1102,0.021086957305669785
1561965897.6900535,1106,0.02500000037252903
1561965917.1466706,1107,0.028333334252238274
1561965933.4663613,1108,0.020862068980932236
1561966099.4522634,1117,0.019999999552965164
1561966135.9138916,1119,0.01900000125169754
1561966192.9043434,1122,0.033636365085840225
1561966307.1940048,1128,0.019999999552965164
1561966325.1661687,1129,0.028333334252238274
1561966398.2221134,1133,0.03100000135600567
1561966454.5933485,1136,0.03136363625526428
1561966490.784501,1138,0.02474999986588955
1561966752.1482108,1152,0.02500000037252903
1561966804.6448922,1155,0.030714286491274834
1561966860.1372697,1158,0.02092592604458332
1561966879.39689,1159,0.02680000104010105
1561966895.9603734,1160,0.025769231840968132
1561966948.6202507,1163,0.02092592604458332
1561966967.7214863,1164,0.02760869637131691
1561966983.796771,1165,0.032499998807907104
1561968318.707256,1183,0.019807692617177963
1561968371.7978697,1186,0.03725000098347664
1561968406.7742965,1188,0.03229166567325592
1561968427.318326,1189,0.026818182319402695
1561968538.696243,1195,0.034583333879709244
1561968555.4338713,1196,0.024629630148410797
1561968594.6794493,1198,0.02187499962747097
1561968633.6315377,1200,0.020000001415610313
1561968671.8355641,1202,0.025217391550540924
1561968708.8457751,1204,0.023000000044703484
1561968761.7395136,1207,0.015689656138420105
1561968799.777741,1209,0.034130435436964035
1561968839.2676373,1211,0.023260870948433876
1561968876.667418,1213,0.03136363625526428
1561968912.732939,1215,0.027000000700354576
1561968951.2363932,1217,0.03195652365684509
1561969139.8478177,1227,0.027692308649420738
1561969214.4808314,1231,0.019074074923992157
1561969286.6269822,1235,0.019074074923992157
1561969308.1833255,1236,0.028333334252238274
1561969325.4628196,1237,0.0245454553514719
1561969364.1704805,1239,0.03630434721708298
1561969419.0134454,1242,0.024166667833924294
1561969475.2638743,1245,0.022777779027819633
1561969509.7181907,1247,0.042500000447034836
1561969566.4656239,1250,0.029782610014081
1561969674.2140265,1256,0.024166667833924294
1561969711.6403904,1258,0.029000001028180122
1561969746.1907046,1260,0.029782610014081
1561969764.5667644,1261,0.02760869637131691
1561969820.7697291,1264,0.023000000044703484
1561969838.2675407,1265,0.029000001028180122
1561969856.9931588,1266,0.017222221940755844
1561969912.7910526,1269,0.028333334252238274
1561970064.9480977,1277,0.03388889133930206
1561970158.6501868,1282,0.032499998807907104
1561970196.7318625,1284,0.026818182319402695
1561970308.1399555,1290,0.04205882549285889
1561970383.4145448,1294,0.023260870948433876
1561970403.1883788,1295,0.020000001415610313
1561970420.808122,1296,0.028333334252238274
1561970438.0544403,1297,0.028095237910747528
1561970546.7672052,1303,0.02280000038444996
1561970600.4806361,1306,0.02092592604458332
1561970730.7748284,1313,0.027000000700354576
1561970767.4278932,1315,0.03666666895151138
1561970822.5557528,1318,0.02543478272855282
1561970840.2452307,1319,0.0354761928319931
1561970893.4850216,1322,0.025769231840968132
1561971003.8376114,1328,0.023260870948433876
1561971040.830199,1330,0.019074074923992157
1561971094.1076026,1333,0.03285714238882065
1561971148.08332,1336,0.024166667833924294
1561971166.776446,1337,0.021785715594887733
1561971184.0697968,1338,0.02280000038444996
1561971204.2067564,1339,0.028333334252238274
1561971221.1036205,1340,0.020999999716877937
1561971331.679697,1346,0.04023809731006622
1561971439.869537,1352,0.04023809731006622
1561971553.9031272,1358,0.030000001192092896
1561971664.2170358,1364,0.02500000037252903
1561971754.65301,1369,0.027000000700354576
1561971828.518443,1373,0.02543478272855282
1561971958.3916166,1380,0.021785715594887733
1561971995.7713227,1382,0.026250001043081284
1561972049.5580585,1385,0.029565218836069107
1561972088.0353568,1387,0.02760869637131691
1561972104.7237308,1388,0.017222221940755844
1561972162.5803206,1391,0.04236842319369316
1561972182.9443026,1392,0.03630434721708298
1561972222.3035614,1394,0.029782610014081
1561972239.9825158,1395,0.019999999552965164
1561972298.8439722,1398,0.03999999910593033
1561972616.0309935,1415,0.03750000149011612
1561972635.7496674,1416,0.034130435436964035
1561972654.1941123,1417,0.025952382013201714
1561972744.323933,1422,0.03500000014901161
1561972802.9679732,1425,0.022419355809688568
1561972877.1428185,1429,0.03785714507102966
1561972897.3603218,1430,0.026250001043081284
1561972916.4918892,1431,0.0245454553514719
1561972991.8933444,1435,0.027000000700354576
1561973008.9001775,1436,0.026363637298345566
1561973028.636148,1437,0.030799999833106995
1561973063.8025753,1439,0.04500000178813934
1561973136.6936853,1443,0.019999999552965164
1561973174.8644462,1445,0.018799999728798866
1561973323.2124991,1453,0.021785715594887733
1561973411.0945513,1458,0.027692308649420738
1561973430.380665,1459,0.03229166567325592
1561973586.9046462,1468,0.04749999940395355
1561973606.5753622,1469,0.01803571544587612
1561973810.6970654,1480,0.018913043662905693
1561973956.9304805,1488,0.022083334624767303
1561973976.609964,1489,0.01230769231915474
1561974031.2576578,1492,0.028863636776804924
1561974068.875148,1494,0.03195652365684509
1561974086.58954,1495,0.019999999552965164
1561974239.2706542,1503,0.03590909019112587
1561974255.2711797,1504,0.02187499962747097
1561974275.575433,1505,0.02543478272855282
1561974292.6944313,1506,0.03136363625526428
1561974349.3525991,1509,0.01900000125169754
1561974385.575333,1511,0.032499998807907104
1561974422.591565,1513,0.024166667833924294
1561974576.1012948,1521,0.024166667833924294
1561974667.2185483,1526,0.030185185372829437
1561974688.0533922,1527,0.03136363625526428
1561974744.0912488,1530,0.02909090928733349
1561974873.64562,1537,0.02500000037252903
1561974909.799477,1539,0.030416667461395264
1561975095.298144,1549,0.027000000700354576
1561975185.2381876,1554,0.026250001043081284
1561975204.3145378,1555,0.02760869637131691
1561975243.072294,1557,0.02543478272855282
1561975259.6290426,1558,0.021086957305669785
1561975372.2940886,1564,0.029782610014081
1561975502.901147,1571,0.02543478272855282
1561975519.7373867,1572,0.02659090980887413
1561975694.1666787,1581,0.03136363625526428
1561975770.3919852,1585,0.03666666895151138
1561975806.9456732,1587,0.017222221940755844
1561975881.2109897,1591,0.024166667833924294
1561976046.1253529,1600,0.02173076942563057
1561976084.276493,1602,0.02909090928733349
1561976138.923366,1605,0.01900000125169754
1561976175.6610928,1607,0.034473683685064316
1561976194.2593982,1608,0.023000000044703484
1561976290.4103615,1613,0.03136363625526428
1561976343.805209,1616,0.027000000700354576
1561976437.8015985,1621,0.023000000044703484
1561976474.8857493,1623,0.022272728383541107
1561976585.6062577,1629,0.020999999716877937
1561976604.0523417,1630,0.03195652365684509
1561976624.8308983,1631,0.031136363744735718
1561976701.522207,1635,0.026250001043081284
1561976794.5050526,1640,0.03785714507102966
1561976850.3047872,1643,0.028863636776804924
1561976889.0260334,1645,0.0260416679084301
1561976945.2061164,1648,0.03195652365684509
1561976998.6263702,1651,0.030714286491274834
1561977075.1133592,1655,0.03136363625526428
1561977201.3425746,1662,0.017222221940755844
1561977221.5380228,1663,0.022083334624767303
1561977240.1694343,1664,0.02760869637131691
1561977370.3769612,1671,0.022272728383541107
1561977407.5416775,1673,0.016153845936059952
1561977444.115611,1675,0.02760869637131691
1561977498.3978026,1678,0.017222221940755844
1561977518.2355173,1679,0.02909090928733349
1561977625.3229911,1685,0.03136363625526428
1561977645.1012025,1686,0.029000001028180122
1561977791.834368,1694,0.03309524059295654
1561977847.6225832,1697,0.025217391550540924
1561977865.4387295,1698,0.021086957305669785
1561977881.870779,1699,0.02760869637131691
1561977903.0356026,1700,0.028333334252238274
1561977940.680129,1702,0.034583333879709244
1561977994.1823447,1705,0.030416667461395264
1561978124.5031495,1712,0.027499999850988388
1561978143.7347102,1713,0.021785715594887733
1561978236.574833,1718,0.03590909019112587
1561978273.3503895,1720,0.030416667461395264
1561978290.6696672,1721,0.023571429774165154
1561978310.0742683,1722,0.03195652365684509
1561978473.8808417,1731,0.013965517282485962
1561978546.41673,1735,0.027000000700354576
1561978583.6093352,1737,0.029000001028180122
1561978604.2814925,1738,0.030000001192092896
1561978642.7859569,1740,0.025769231840968132
1561978733.7621236,1745,0.017916666343808174
1561978750.6930382,1746,0.018076922744512558
1561978789.7517054,1748,0.034473683685064316
1561978807.4136162,1749,0.021086957305669785
1561978825.3997064,1750,0.029782610014081
1561978881.6205652,1753,0.030000001192092896
1561978918.8134875,1755,0.03195652365684509
1561978955.8905878,1757,0.023846155032515526
1561979127.0488248,1766,0.023260870948433876
1561979181.9639046,1769,0.02909090928733349
1561979349.6817415,1778,0.024166667833924294
1561979456.846582,1784,0.023000000044703484
1561979475.0118983,1785,0.024166667833924294
1561979586.6446614,1791,0.02092592604458332
1561979606.0178425,1792,0.028333334252238274
1561979623.3955119,1793,0.03136363625526428
1561979772.7189255,1801,0.026250001043081284
1561979885.0863051,1807,0.023749999701976776
1561979904.465402,1808,0.02909090928733349
1561980050.4709125,1816,0.028333334252238274
1561980071.9073682,1817,0.030714286491274834
1561980124.9076004,1820,0.029782610014081
1561980179.7002242,1823,0.023000000044703484
1561980255.66263,1827,0.0354761928319931
1561980293.9823122,1829,0.0354761928319931
1561980368.5935583,1833,0.032499998807907104
1561980480.6429513,1839,0.023000000044703484
1561980551.9121332,1843,0.019807692617177963
1561980571.7673535,1844,0.019137931987643242
1561980624.3039298,1847,0.030416667461395264
1561980711.1355317,1852,0.02500000037252903
1561980787.0038493,1856,0.019807692617177963
1561984877.692156,1861,0.02092592604458332
1561984914.3039212,1863,0.04222222417593002
1561985038.7912998,1870,0.023000000044703484
1561985077.213201,1872,0.02339285798370838
1561985097.3660903,1873,0.02812500111758709
1561985209.7911732,1879,0.03973684459924698
1561985231.1484733,1880,0.054375000298023224
1561985249.5547543,1881,0.03500000014901161
1561985287.2588458,1883,0.03195652365684509
1561985328.398814,1885,0.0371052622795105
1561985564.6825805,1897,0.03523809462785721
1561985743.7481594,1906,0.03136363625526428
1561985818.1293724,1910,0.029615385457873344
1561985913.006836,1915,0.028863636776804924
1561985931.6716716,1916,0.04500000178813934
1561986028.84112,1921,0.028333334252238274
1561986046.7985313,1922,0.02760869637131691
1561986065.9335842,1923,0.02543478272855282
1561986141.4346416,1927,0.033636365085840225
1561986164.8639548,1928,0.025952382013201714
1561986290.8921218,1934,0.03136363625526428
1561986369.7538867,1938,0.04023809731006622
1561986389.377401,1939,0.04500000178813934
1561986412.0766923,1940,0.051249999552965164
1561986454.483916,1942,0.02543478272855282
1561986472.8574898,1943,0.031136363744735718
1561986581.5372822,1948,0.054999999701976776
1561986642.3891387,1951,0.032499998807907104
1561986683.1810482,1953,0.02543478272855282
1561986747.9893355,1956,0.02909090928733349
1561986815.203074,1959,0.04500000178813934
1561986875.020301,1962,0.034473683685064316
1561986915.463182,1964,0.030000001192092896
1561987072.8938766,1971,0.03785714507102966
1561987117.4687243,1973,0.034473683685064316
1561987159.2027357,1975,0.040454547852277756
1561987386.6876516,1985,0.032499998807907104
1561987408.8332996,1986,0.04976190626621246
1561987428.970452,1987,0.03750000149011612
1561987755.3766973,2001,0.0479411780834198
1561987851.4770555,2005,0.04444444552063942
1561987951.733667,2009,0.02909090928733349
1561987975.977868,2010,0.02909090928733349
1561988046.4460127,2013,0.025952382013201714
1561988069.8391054,2014,0.04500000178813934
1561988144.3952978,2017,0.03500000014901161
1561988196.484994,2019,0.03750000149011612
1561988246.0322642,2021,0.06285714358091354
1561988370.927396,2026,0.04777777940034866
1561988446.322997,2029,0.042500000447034836
1561988505.452386,2031,0.034473683685064316
1561988591.2421236,2034,0.0625
1561988666.7446337,2037,0.0771428570151329
1561988746.945638,2040,0.0481250025331974
1561988797.8092194,2042,0.042500000447034836
1561988884.4893482,2045,0.07227272540330887
1561988983.1690817,2048,0.04500000178813934
1561989015.566538,2049,0.0479411780834198
1561989108.6335576,2052,0.11166667193174362
1561989199.749874,2055,0.06038461625576019
1561989474.9643993,2064,0.05833333358168602
1561989531.8466117,2066,0.04500000178813934
1561989688.114917,2071,0.04468750208616257
1561989838.2575226,2076,0.04857143014669418
1561989871.4314635,2077,0.06558823585510254
1561989905.208695,2078,0.041875001043081284
1561989967.869099,2080,0.07000000029802322
1561989996.731928,2081,0.05214285850524902
1561990056.2717993,2083,0.09045454859733582
1561990119.413338,2085,0.05026315897703171
1561990223.451442,2088,0.059285715222358704
1561990255.0783875,2089,0.06285714358091354
1561990403.9447098,2093,0.08346153795719147
1561990575.8637874,2098,0.07000000029802322
1561990646.4915392,2100,0.051249999552965164
1561990898.4391632,2107,0.07833333313465118
1561990937.5818062,2108,0.06642857193946838
1561990974.5139287,2109,0.0741666704416275
1561991009.304362,2110,0.0949999988079071
1561991108.7441077,2113,0.08590909093618393
1561991168.0185325,2115,0.07576923072338104
1561991298.2717397,2119,0.059285715222358704
1561991393.5276575,2122,0.05406250059604645
1561991456.468223,2124,0.0481250025331974
1561991528.295346,2126,0.08250000327825546
1561991562.3248172,2127,0.059285715222358704
1561991602.1550708,2128,0.06642857193946838
1561991719.5139484,2132,0.04833333566784859
1561991845.1198413,2136,0.05676470696926117
1561991882.242436,2137,0.07000000029802322
1561991916.753676,2138,0.05166666582226753
1561992047.144793,2142,0.04500000178813934
1561992078.2627137,2143,0.051249999552965164
1561992140.7474916,2145,0.07576923072338104
1561992170.8685176,2146,0.07833333313465118
1561992238.7610111,2148,0.0949999988079071
1561992266.7766428,2149,0.07576923072338104
1561992300.578264,2150,0.0771428570151329
1561992365.7892895,2152,0.07192307710647583
1561992407.616753,2153,0.08590909093618393
1561992483.9821036,2155,0.06772727519273758
1561992685.7894895,2160,0.06583333760499954
1561992720.8164067,2161,0.07576923072338104
1561992994.2848787,2167,0.09000000357627869
1561993038.6932142,2168,0.054999999701976776
1561993075.1350262,2169,0.06038461625576019
1561993244.149119,2173,0.06583333760499954
1561993345.6217108,2175,0.06285714358091354
1561993441.2063298,2177,0.055714286863803864
1561993603.711301,2181,0.05214285850524902
1561994091.5736334,2191,0.09045454859733582
1561994184.4055479,2193,0.05653846263885498
1561994291.8097153,2195,0.10500000417232513
1561994349.1380346,2196,0.10750000178813934
1561994534.7218876,2200,0.08136364072561264
1561994637.5278742,2202,0.0949999988079071
1561994689.9877474,2203,0.08666666597127914
1561994728.5761595,2204,0.055714286863803864
1561994875.3721979,2207,0.07999999821186066
1561995058.3031585,2211,0.0394444465637207
1561995100.1072478,2212,0.09045454859733582
1561995233.269164,2215,0.12357143312692642
1561995356.8145628,2218,0.054999999701976776
1561995705.5626256,2228,0.06642857193946838
1561995740.3779082,2229,0.09045454859733582
